,layer,label,surface,dist
2781,l1,12874,119.39926693741785,90.12122812026728
2782,l1,12875,139.78450763405016,65.10866258236864
2783,l1,12882,168.07422941713173,118.90044760038607
2784,l23,12885,117.31914033572068,133.8984620542189
2785,l23,12890,198.02805248157105,131.00086462474965
2786,l1,12891,95.26979835773062,93.40350140406362
2787,l23,12893,128.13579866454597,147.2639616460474
2788,l1,12894,169.32230537815005,87.79314029514443
2789,l1,12895,101.51017816282214,72.06745779514532
2790,l23,12903,163.49795089339796,134.0825717424309
2791,l23,12904,212.5889386934513,128.25892448224016
2792,l23,12908,187.62741947308518,135.42481998527117
2793,l23,12909,106.91850732723479,135.45013880868697
2794,l23,12916,89.86146919331796,139.6378426865441
2795,l1,12917,101.92620348316157,112.25440669693606
2796,l1,12918,145.19283679846282,99.11207685442149
2797,l23,12922,99.43005156112497,127.31898314391694
2798,l1,12923,138.53643167303187,107.33482751961257
2799,l1,12927,118.98324161707842,89.00408077022169
2800,l23,12931,8.3205064067887,146.85703976959948
2801,l23,12932,119.39926693741785,125.43356010151672
2802,l1,12933,201.77228036462597,119.44930834785177
2803,l1,12934,139.36848231371073,84.95267828340566
2804,l23,12936,175.14665986290214,131.37199138329177
2805,l1,12937,89.02941855263909,96.1100405647233
2806,l23,12939,97.76595027976722,124.94890435338029
2807,l23,12946,63.23584869159412,136.77975824253286
